8.131965099999999280e-03,4.212295832469199922e+03,4.505787191814999915e+02,1.045724545699999952e+00
4.337560499999999590e-03,4.322928550195500065e+03,4.199648987324999894e+02,9.302255352999999616e-01
2.937995100000000137e-03,4.580290293620099874e+03,4.410406493978999833e+02,1.050804987800000090e+00
6.523648600000000151e-03,4.219274246977400253e+03,4.290920604177999849e+02,8.883945256999998819e-01
3.232697000000000196e-04,4.298592857625299985e+03,4.437177124162999462e+02,9.737245334999999891e-01
4.467498400000000439e-03,4.451852996939200239e+03,4.516587674813999911e+02,9.839754086999999982e-01
7.306487399999999667e-03,4.262015650088100301e+03,4.589430408264000221e+02,1.062873691999999926e+00
5.146959500000000166e-03,4.535741145167599825e+03,4.252214404838999826e+02,1.009926629199999981e+00
6.598072400000000101e-03,4.558531661980300669e+03,4.256875908598000251e+02,9.453089170000000818e-01
2.749894399999999826e-03,4.344368848943499870e+03,4.466176814644000501e+02,8.307684016999999921e-01
9.110435499999999798e-03,4.175054478871799802e+03,4.365880656559999693e+02,1.078331416299999956e+00
6.689419700000000073e-03,4.393265538072800155e+03,4.528642014457000187e+02,1.087073655299999997e+00
7.407294100000000499e-03,4.305253682233799736e+03,4.342289419855999881e+02,1.130289045600000097e+00
2.340861300000000172e-03,4.470971975962899705e+03,4.221988157443000205e+02,1.071837502900000016e+00
7.680594000000000657e-03,4.555327850813199802e+03,4.265200303412999574e+02,1.078594073499999917e+00
1.395927000000000149e-03,4.580124140191100196e+03,4.482369322321999903e+02,1.137933636800000148e+00
1.516126300000000121e-03,4.249540544133499679e+03,4.450143126273999883e+02,8.775109604999999924e-01
3.082219099999999792e-03,4.184667275566799617e+03,4.345606782716999987e+02,8.560267511000000384e-01
9.588925999999999353e-03,4.543010568130800493e+03,4.410993267908999655e+02,1.001840484099999928e+00
4.554813100000000038e-03,4.199690785645299911e+03,4.278228652431999990e+02,1.187860140499999995e+00
7.612533000000000320e-04,4.269922619462900002e+03,4.280751844802999813e+02,1.035643757399999920e+00
